target_x,target_y,end_x,end_y
-591.1648,-401.8278,-611.2914091544936,-407.147804567086
-588.69696,-400.9539,-608.9261767770347,-406.6334870527203
-586.2448,-400.03708,-606.7681081396408,-405.59629953838265
-583.809,-399.07758,-604.5457973422791,-404.6790590489484
-581.3903,-398.0757,-602.7010786275748,-403.55167841409843
-578.9895,-397.03183,-600.1813885032296,-402.23970062171924
-576.60724,-395.94617,-596.7126748751888,-400.9885126938711
-574.2443,-394.8191,-593.3333048176235,-399.62556810188164
-571.9014,-393.65097,-590.6070941438163,-397.0415013089542
-569.5793,-392.44214,-587.8863802337021,-394.1915331205255
-567.27856,-391.19296,-584.5655083802562,-392.79909228218827
-565.0,-389.9038,-581.3865540297053,-392.4272524004316
-562.74426,-388.5751,-578.4614802479467,-392.8162933869582
-560.5121,-387.2072,-575.1499706142317,-392.99219497107975
-558.30414,-385.8006,-573.4179277307214,-391.76064159796033
-556.1211,-384.35562,-571.403306142121,-391.9535456149053
-553.96356,-382.8728,-569.755920125532,-394.15942518007864
-551.8322,-381.35254,-567.2754525983369,-394.72902813993466
-549.7277,-379.79532,-565.192499240355,-395.3400650820818
-547.65076,-378.2016,-563.5398318003001,-395.91570676169795
-545.6019,-376.5719,-562.3938305391537,-395.32961217783
-543.58185,-374.90668,-560.89757626757,-395.0226717133687
-541.5911,-373.20645,-559.2705516974257,-395.0128879217208
-539.63043,-371.4717,-558.2663573846836,-394.380205454905
-537.70026,-369.70306,-555.6704656213522,-394.5692595802882
-535.8013,-367.90097,-554.0063017363609,-393.2769985186296
-533.93396,-366.066,-553.4703874961102,-391.8570249946169
-532.09906,-364.19876,-552.307474456951,-391.4193423866772
-530.29694,-362.29974,-551.2459127287383,-390.0456171099147
-528.52826,-360.3696,-550.054094815221,-389.3735877304274
-526.7936,-358.40884,-548.8351065542408,-387.47667922297853
-525.0933,-356.41815,-547.95278231228,-385.48774660295396
-523.4281,-354.39807,-546.3398889658621,-384.2400188254283
-521.7984,-352.3492,-545.0078837048447,-382.0471480360127
-520.20465,-350.27225,-543.8451151714432,-380.2612047674716
-518.64746,-348.1678,-542.1387904522761,-378.820323428683
-517.1272,-346.03647,-540.1075277274028,-377.62186191879863
-515.64435,-343.87894,-538.5838744297401,-376.95015344983904
-514.1994,-341.69586,-536.8902567438204,-374.4765298147606
-512.7928,-339.48788,-535.1305751888616,-372.0724850674732
-511.4249,-337.2557,-532.6093516864846,-370.3943414324837
-510.0962,-335.0,-529.7503584580088,-368.3384415014166
-508.80704,-332.72144,-527.5285344254627,-366.5227385210016
-507.55786,-330.42075,-525.0211522909439,-364.6109883683213
-506.34903,-328.09857,-523.2995165708302,-361.3489367045709
-505.1809,-325.75568,-521.6630884562793,-359.28685187520927
-504.05383,-323.39273,-519.3004468569309,-356.6777094301163
-502.96817,-321.0105,-517.3754734299378,-354.16012816477456
-501.9243,-318.60968,-515.4133310315011,-351.6981609230794
-500.92242,-316.19098,-514.010107773388,-348.9061431343791
-499.96292,-313.7552,-512.4304551622895,-346.53799495626896
-499.0461,-311.303,-510.34064033692556,-344.8425803089959
-498.1722,-308.83524,-508.87011215637716,-341.8301156349449
-497.34152,-306.35254,-507.15977550363453,-339.4096590780175
-496.5543,-303.85574,-505.8218498991706,-336.91897259610994
-495.81076,-301.3456,-504.9120678515922,-334.21732105677313
-495.1111,-298.82285,-503.59601853183995,-330.84352869985423
-494.45563,-296.2883,-502.5702808687212,-328.1044168586101
-493.84448,-293.74265,-501.2522534954443,-326.31399809472435
-493.27786,-291.18677,-499.8094955209476,-323.51498845931894
-492.75592,-288.62134,-498.903987729345,-319.7515120883286
-492.27884,-286.04724,-497.9840335149232,-316.01815300131256
-491.84674,-283.46518,-497.6865125140452,-312.68277955409354
-491.45978,-280.87598,-497.0908460949602,-310.17533990328604
-491.11807,-278.2804,-496.8409590275586,-307.5265985260764
-490.82172,-275.67926,-495.5830642873077,-305.1969767643976
-490.5708,-273.07336,-495.20857794469117,-302.86491066973565
-490.3654,-270.46347,-494.92418153706257,-300.3402868038632
-490.20557,-267.8504,-494.5593821348964,-298.1566241222408
-490.09137,-265.23492,-493.6637881309552,-295.7916600805535
-490.02286,-262.61786,-493.29453664176094,-293.61503890397915
-490.0,-260.0,-493.4258633328603,-290.47425460317675
-490.02286,-257.38214,-493.2828130091269,-288.0795126897949
-490.09137,-254.76508,-492.69105437520875,-285.19337458826794
-490.20557,-252.14961,-492.45046397426495,-282.5696920226233
-490.3654,-249.53653,-491.99324976846856,-279.5127880450258
-490.5708,-246.92664,-491.94355050326476,-276.85944925239573
-490.82172,-244.32072,-491.88086991647583,-273.8969052001944
-491.11807,-241.7196,-491.77289966629763,-271.3604027366498
-491.45978,-239.12404,-492.19418681046386,-269.19591835865054
-491.84674,-236.53484,-492.2154107133783,-267.33206627773575
-492.27884,-233.95277,-492.84239377070315,-265.37550330220216
-492.75592,-231.37865,-492.91906500459686,-262.6299613031717
-493.27786,-228.81325,-493.4718754121074,-260.09270562652944
-493.84448,-226.25734,-493.1824351777815,-257.36340028911945
-494.45563,-223.71172,-493.857335328419,-255.31174913969227
-495.1111,-221.17714,-493.5842268146515,-252.80073719253232
-495.81076,-218.6544,-493.68060772137125,-250.5110031182609
-496.5543,-216.14424,-493.87309158172263,-247.54452599738391
-497.34152,-213.64745,-493.90908608233946,-244.7869857553167
-498.1722,-211.16478,-494.0597044693097,-241.90659458207625
-499.0461,-208.69698,-493.59463301114306,-239.68642053009972
-499.96292,-206.24481,-493.7714255466808,-237.22603491202784
-500.92242,-203.809,-494.2966346750924,-234.99077101803584
-501.9243,-201.39034,-494.39710008656454,-232.30156377305207
-502.96817,-198.9895,-495.03455139091824,-229.39798815244336
-504.05383,-196.60725,-495.21669935667336,-225.72663350221674
-505.1809,-194.24432,-495.62183328730805,-222.9094800856581
-506.34903,-191.90143,-496.35606830336894,-219.2502223130677
-507.55786,-189.57927,-496.7813047866533,-216.03099730131746
-508.80704,-187.27856,-498.0175458351576,-212.32983375261466
-510.0962,-185.0,-498.9168084701789,-209.2114512239803
-511.4249,-182.7443,-500.1508129468798,-206.7456284909146
-512.7928,-180.51212,-500.78376309120597,-203.89405119596174
-514.1994,-178.30414,-502.2216084654308,-201.64530965132428
-515.64435,-176.12106,-503.9917823128212,-199.2722779329198
-517.1272,-173.96353,-505.9585445069156,-197.0908595081455
-518.64746,-171.83221,-507.6924629532196,-194.0162980135205
-520.20465,-169.72775,-509.0581115122796,-192.10803657461994
-521.7984,-167.65077,-510.991228393281,-189.97291006862594
-523.4281,-165.60194,-511.81050218233725,-187.22236765885745
-525.0933,-163.58186,-513.1287599613623,-184.91690213839968
-526.7936,-161.59114,-514.3863901501667,-182.82212901110142
-528.52826,-159.6304,-515.5021926520798,-180.42864606491366
-530.29694,-157.70024,-517.0612784595276,-178.5820807220968
-532.09906,-155.80124,-518.5267693422627,-176.89169633263595
-533.93396,-153.93398,-519.8660208514885,-175.82233786879112
-535.8013,-152.09903,-521.6945728788152,-174.13711395298432
-537.70026,-150.29695,-523.71321408232,-172.22929147815444
-539.63043,-148.52827,-525.9767857766211,-170.2028769459621
-541.5911,-146.79356,-527.7421914267156,-168.26505482383908
-543.58185,-145.09334,-529.2074324658132,-165.86733700772677
-545.6019,-143.4281,-530.6381348912622,-163.81570793834163
-547.65076,-141.79839,-532.4986877870784,-162.62296082040706
-549.7277,-140.20467,-534.2072084847313,-161.1629912835666
-551.8322,-138.64745,-535.2233786661169,-159.81558968882496
-553.96356,-137.1272,-536.853205042284,-158.46540341086916
-556.1211,-135.64436,-538.312344702573,-157.23831383231655
-558.30414,-134.19942,-540.0263054012285,-155.92851417840524
-560.5121,-132.79279,-541.4162650556959,-154.08411792450227
-562.74426,-131.42491,-543.3467073911696,-152.5868268366904
-565.0,-130.09619,-545.5304831471105,-151.00986856565214
-567.27856,-128.80704,-547.2379953001769,-149.691185316089
-569.5793,-127.55786,-549.5842625340147,-148.71533785068658
-571.9014,-126.34902,-551.7414888668602,-147.48163352026384
-574.2443,-125.18089,-554.0447744964335,-145.99182441307437
-576.60724,-124.05383,-556.7115531583901,-145.0923072417683
-578.9895,-122.96818,-558.5841123905703,-144.04039951099497
-581.3903,-121.92427,-560.2155949258529,-143.22157570309915
-583.809,-120.922424,-562.0443671782504,-142.1405316290198
-586.2448,-119.96294,-564.1786592804461,-141.20886674532596
-588.69696,-119.046104,-566.6417860110732,-140.81810367297214
-591.1648,-118.17221,-569.0398966745962,-139.44364136375546
-593.64746,-117.34152,-570.6997464981446,-138.67553245774363
-596.1442,-116.55428,-572.843933889754,-138.0614529930287
-598.6544,-115.810745,-575.3480898401417,-137.51761121317122
-601.1771,-115.11113,-577.9169883240164,-137.13395898208478
-603.71173,-114.45564,-580.0101611834049,-136.597490316188
-606.2573,-113.84449,-582.7098767099669,-136.02902879223882
-608.81323,-113.27786,-585.5754738837364,-135.37567152714587
-611.37866,-112.75592,-588.2347758399791,-135.2580771831818
-613.95276,-112.27884,-590.3829820196985,-135.29394877769496
-616.53485,-111.84675,-592.0731739006218,-134.62560779353277
-619.124,-111.45979,-593.8090290336718,-134.26451639185166
-621.7196,-111.11808,-596.3957315014518,-133.55452917230963
-624.32074,-110.82172,-597.9398690259026,-133.6025730737653
-626.92664,-110.57079,-600.1511923079323,-133.08239203960485
-629.5365,-110.365395,-603.5667988539087,-132.85711229256967
-632.1496,-110.20557,-605.9394775813057,-133.16221878559813
-634.7651,-110.09138,-608.9326413609645,-133.6066901864518
-637.38214,-110.02284,-611.6039013125817,-133.68128305202177
-640.0,-110.0,-613.9725609974013,-133.12023463094516
-642.61786,-110.02284,-615.7496609264799,-133.3133937268276
-645.2349,-110.09138,-618.6502174657439,-133.26126789924075
-647.8504,-110.20557,-620.9998323724571,-133.02831448901304
-650.4635,-110.365395,-623.0405570224328,-133.17454309466103
-653.07336,-110.57079,-625.2699916946378,-133.3450171551559
-655.67926,-110.82172,-627.7428238087945,-133.44582973293663
-658.2804,-111.11808,-629.7704615848925,-133.29242049501707
-660.876,-111.45979,-632.1343095183115,-133.5953804988631
-663.46515,-111.84675,-634.5942901619229,-133.49923708893124
-666.04724,-112.27884,-637.2184828760196,-133.50455741938111
-668.62134,-112.75592,-639.6729750843602,-133.8159329553954
-671.18677,-113.27786,-642.3955595743421,-134.20329059321983
-673.7427,-113.84449,-644.411908696574,-134.78863664035362
-676.28827,-114.45564,-647.3132679587201,-134.93947480354595
-678.8229,-115.11113,-650.1262156553471,-135.2988005498545
-681.3456,-115.810745,-651.6667174895306,-135.86638328768788
-683.8558,-116.55428,-653.8608223142145,-136.22918186741225
-686.35254,-117.34152,-655.4156845959451,-136.77251036198516
-688.8352,-118.17221,-658.014347490066,-137.4619915303112
-691.30304,-119.046104,-660.5021819285247,-138.49149464371973
-693.7552,-119.96294,-663.6793461818928,-139.7475385021587
-696.191,-120.922424,-666.1855457861661,-140.53653489311006
-698.6097,-121.92427,-668.9655229464558,-141.38017124046254
-701.0105,-122.96818,-671.9921849120445,-142.1334988134737
-703.39276,-124.05383,-674.6202620622544,-143.01322251727663
-705.7557,-125.18089,-676.4557854314288,-143.27518217802833
-708.0986,-126.34902,-678.916279596653,-143.95442377602626
-710.4207,-127.55786,-680.4160308493937,-144.2564725647021
-712.72144,-128.80704,-682.6588135856927,-144.8968578245972
-715.0,-130.09619,-685.5339327641053,-145.61295235028575
-717.25574,-131.42491,-688.8249776963721,-146.66247164686985
-719.4879,-132.79279,-691.0457280930211,-147.19619376562437
-721.69586,-134.19942,-693.7766165230611,-147.9668877419531
-723.8789,-135.64436,-696.141451153332,-149.20985260324164
-726.03644,-137.1272,-698.8650025901486,-150.63169768274616
-728.1678,-138.64745,-701.5520784700179,-151.42322870001158
-730.2723,-140.20467,-704.6656956810803,-152.4874802521785
-732.34924,-141.79839,-707.2419207581306,-153.439394214353
-734.3981,-143.4281,-709.3966161000758,-154.21895572816294
-736.41815,-145.09334,-711.9376819122186,-155.1880193680591
-738.4089,-146.79356,-713.9655451351481,-156.23997228965214
-740.36957,-148.52827,-716.1913626185877,-157.7369706527772
-742.29974,-150.29695,-718.3390176747554,-159.1339936991084
-744.1987,-152.09903,-720.7110511429647,-160.42296861553757
-746.06604,-153.93398,-722.8180788167745,-161.52762306316978
-747.90094,-155.80124,-725.7012616459426,-163.35334297253294
-749.70306,-157.70024,-727.4715820973095,-165.04323654910735
-751.47174,-159.6304,-730.308360697809,-166.92014797501795
-753.2064,-161.59114,-732.1199026900802,-168.1612588459738
-754.9067,-163.58186,-734.2954012500586,-170.25338316440224
-756.5719,-165.60194,-735.5121886782956,-171.21472103821782
-758.2016,-167.65077,-737.9950589974226,-172.70506103381098
-759.79535,-169.72775,-739.4763776147258,-174.08955857027428
-761.35254,-171.83221,-741.5599627181507,-175.15779472755867
-762.8728,-173.96353,-742.8233920686413,-175.83611262716678
-764.35565,-176.12106,-744.5575159980713,-177.13525200338842
-765.8006,-178.30414,-746.4709467622721,-178.54908472766846
-767.2072,-180.51212,-748.2565204753769,-179.73533423908674
-768.5751,-182.7443,-749.8139208625215,-181.52835320133494
-769.9038,-185.0,-751.389950612647,-182.81385186687697
-771.19293,-187.27856,-753.4225264308907,-184.25933317451717
-772.44214,-189.57927,-755.5259357781406,-185.82337065572477
-773.651,-191.90143,-757.5220077856375,-187.90081714694352
-774.8191,-194.24432,-759.7025821312229,-189.5003687455002
-775.94617,-196.60725,-761.0799289700394,-190.75814123783044
-777.0318,-198.9895,-762.9021238099305,-193.10135803446656
-778.07574,-201.39034,-765.1479254172364,-195.18632014179036
-779.0776,-203.809,-767.4890842435584,-197.67359727648585
-780.03705,-206.24481,-769.7485590757818,-199.88552077427826
-780.9539,-208.69698,-770.755897573727,-200.715180555553
-781.82776,-211.16478,-772.6949110403383,-203.25775643389244
-782.65845,-213.64745,-774.1974034340683,-205.2522706779988
-783.44574,-216.14424,-775.6837546099147,-207.5422053795921
-784.1893,-218.6544,-777.0060478339141,-210.0764963201862
-784.88885,-221.17714,-778.164729172261,-212.29454588135783
-785.5444,-223.71172,-779.6906574948739,-214.4062517964616
-786.1555,-226.25734,-780.773692930256,-216.80799526749735
-786.72217,-228.81325,-781.9656640872233,-219.0506132817357
-787.2441,-231.37865,-783.1048055357041,-221.5363445636976
-787.7212,-233.95277,-784.428796066218,-224.23290217485976
-788.15326,-236.53484,-786.0654219857522,-227.31671050796254
-788.5402,-239.12404,-786.9588229496692,-230.01615944244955
-788.8819,-241.7196,-787.535932262288,-231.73574020905846
-789.1783,-244.32072,-787.621537896601,-234.14211501909466
-789.4292,-246.92664,-788.7129558268406,-237.49335705738977
-789.6346,-249.53653,-789.6329960503864,-239.7720380946535
-789.79443,-252.14961,-790.8769570982652,-242.4467332671045
-789.9086,-254.76508,-791.4127405128174,-244.37129521324945
-789.9772,-257.38214,-792.1059906277634,-248.09015194054822
-790.0,-260.0,-792.3990215265803,-251.09839104873123
-789.9772,-262.61786,-792.9516413859363,-254.2415546333626
-789.9086,-265.23492,-793.9953876136204,-257.27891076519603
-789.79443,-267.8504,-794.5921101373317,-259.3637116453723
-789.6346,-270.46347,-794.8925580947786,-261.54449607682636
-789.4292,-273.07336,-795.9015093624246,-264.28648661869596
-789.1783,-275.67926,-796.4658958524942,-267.5747256114786
-788.8819,-278.2804,-796.4895577535433,-269.6464979124142
-788.5402,-280.87598,-796.4895523177771,-272.8762736225906
-788.15326,-283.46518,-796.6725307365342,-275.280877734223
-787.7212,-286.04724,-796.3615542042397,-276.9938731783312
-787.2441,-288.62134,-795.9077584774602,-278.79017919983335
-786.72217,-291.18677,-796.0394412314888,-281.39475468052416
-786.1555,-293.74265,-796.3528271530781,-283.94948309651556
-785.5444,-296.2883,-796.4816384850876,-285.5085829392374
-784.88885,-298.82285,-796.2788099154656,-287.4266308137399
-784.1893,-301.3456,-796.4329473991336,-289.10506348891647
-783.44574,-303.85574,-795.8358972669633,-290.65256566678073
-782.65845,-306.35254,-795.7349472825988,-292.46385587406337
-781.82776,-308.83524,-795.678105165319,-293.29740459629187
-780.9539,-311.303,-795.7675543275229,-295.65910284385274
-780.03705,-313.7552,-795.8341455806853,-297.79253227777235
-779.0776,-316.19098,-795.1824098241938,-299.9262143703123
-778.07574,-318.60968,-794.5375059610828,-302.88376528998555
-777.0318,-321.0105,-794.2570571809882,-305.8619736454193
-775.94617,-323.39273,-793.8656639547584,-308.57026210323073
-774.8191,-325.75568,-793.4557764278551,-311.2660501047227
-773.651,-328.09857,-792.6378788149915,-314.7443460465953
-772.44214,-330.42075,-791.7508442174174,-317.3117413072556
-771.19293,-332.72144,-790.1561476994409,-319.20626349125814
-769.9038,-335.0,-789.0585286717098,-322.5742475317277
-768.5751,-337.2557,-787.2565050224803,-325.0021088015263
-767.2072,-339.48788,-785.7585497446188,-327.19624943951925
-765.8006,-341.69586,-784.4135017004423,-330.31520889693945
-764.35565,-343.87894,-783.2881758355803,-333.6011997478661
-762.8728,-346.03647,-781.8205719114532,-335.9628671064961
